選手,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,故意四,死球,三振,併殺打,打率,長打率,出塁率
水上由伸,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
宮川哲,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
森脇亮介,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
山川穂高,17,62,59,3,15,4,0,0,19,5,0,0,0,0,3,0,0,17,1,0.254,0.322,0.29
山野辺翔,35,43,39,4,8,1,0,0,9,2,6,2,2,0,1,0,1,3,0,0.205,0.231,0.244
山村崇嘉,4,15,14,3,4,0,0,2,10,3,0,0,0,0,1,0,0,5,0,0.286,0.714,0.333
陽川尚将,9,28,24,1,4,0,0,1,7,1,0,0,0,0,2,0,2,11,0,0.167,0.292,0.286
與座海人,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0
若林楽人,36,94,90,7,22,5,1,1,32,7,4,2,2,0,2,0,0,30,2,0.244,0.356,0.261
渡部健人,57,209,192,17,41,13,0,6,72,25,2,1,0,1,11,0,5,63,2,0.214,0.375,0.273
渡邉勇太朗,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
