選手,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,故意四,死球,三振,併殺打,打率,長打率,出塁率
北村拓己,27,38,34,2,7,1,0,0,8,0,0,0,1,0,2,1,1,7,3,0.206,0.235,0.27
グリフィン,20,41,39,1,4,1,1,0,7,1,0,0,1,1,0,0,0,25,0,0.103,0.179,0.1
鍬原拓也,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
小林誠司,21,9,8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.125,0.125,0.125
坂本勇人,116,455,403,46,116,29,0,22,211,60,2,0,3,2,45,3,2,84,5,0.288,0.524,0.361
重信慎之介,67,57,51,16,8,0,0,0,8,1,10,4,1,0,5,0,0,16,1,0.157,0.157,0.232
代木大和,13,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0.5
菅野智之,14,25,21,0,5,1,0,0,6,1,0,0,3,0,1,0,0,5,0,0.238,0.286,0.273
鈴木康平,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
大勢,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
高木京介,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
高梨雄平,55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
髙橋優貴,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
田中千晴,31,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
田中豊樹,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
長野久義,75,176,158,15,41,7,1,6,68,19,1,1,0,1,17,4,0,40,2,0.259,0.43,0.33
戸郷翔征,24,55,46,1,5,0,0,0,5,3,0,0,6,1,2,0,0,24,0,0.109,0.109,0.143
直江大輔,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
中川皓太,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
中島宏之,8,19,18,1,5,0,0,0,5,0,0,0,0,0,1,0,0,5,1,0.278,0.278,0.316
中田翔,92,288,263,27,67,8,1,15,122,37,0,0,0,4,19,3,2,63,10,0.255,0.464,0.306
中山礼都,78,147,138,9,33,5,1,0,40,3,5,1,2,0,7,0,0,30,5,0.239,0.29,0.276
バルドナード,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
萩尾匡也,11,16,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0.063,0.063,0.063
ビーディ,30,8,7,0,1,0,0,0,1,2,0,0,1,0,0,0,0,5,0,0.143,0.143,0.143
廣岡大志,9,30,28,5,6,0,0,1,9,2,1,0,0,1,0,0,1,8,0,0.214,0.321,0.233
ブリンソン,88,294,282,25,70,16,0,11,119,35,1,2,0,2,9,3,1,71,4,0.248,0.422,0.272
船迫大雅,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
平内龍太,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
堀田賢慎,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
堀岡隼人,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
増田大輝,33,13,10,4,3,1,0,0,4,1,4,2,2,0,1,0,0,3,0,0.3,0.4,0.364
松井颯,8,3,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5
松田宣浩,12,17,16,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0.063,0.063,0.063
松原聖弥,21,13,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0.0,0.0,0.077
丸佳浩,121,431,385,43,94,11,0,18,159,47,4,2,1,3,42,3,0,62,5,0.244,0.413,0.316
三上朋也,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
メンデス,16,30,28,1,2,0,0,0,2,0,0,0,1,0,0,0,1,12,2,0.071,0.071,0.103
山﨑伊織,23,47,44,3,6,0,0,0,6,0,0,0,3,0,0,0,0,15,0,0.136,0.136,0.136
山瀬慎之助,5,7,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0.143,0.143,0.143
横川凱,20,29,25,1,4,0,0,0,4,1,0,0,4,0,0,0,0,11,0,0.16,0.16,0.16
吉川尚輝,132,478,430,47,110,19,4,7,158,36,4,4,11,3,26,2,8,66,12,0.256,0.367,0.308
ロペス,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
若林晃弘,21,18,16,3,2,0,0,0,2,0,1,0,0,0,2,1,0,5,0,0.125,0.125,0.222
